	CRR933318	CRR933319	CRR933320	CRR933321	CRR933322	CRR933323	CRR933324	CRR933325	CRR933393	CRR933394	CRR933395	CRR933396	CRR933397	CRR933398	CRR933399	CRR933400	CRR933401	CRR933402	CRR933403	CRR933404	CRR933405	CRR933406	CRR933407	CRR933408	CRR933409	CRR933410	CRR933411	CRR933412	CRR933413	CRR933414	CRR933415	CRR933416	CRR933417	CRR933418	CRR933419	CRR933420	CRR933421	CRR933422	CRR933423	CRR933424	CRR933425	CRR933426	CRR933427	CRR933428	CRR933429	CRR933430	CRR933431	CRR933432	CRR933433	CRR933434	CRR933435	CRR933436	CRR933437	CRR933438	CRR933439	CRR933440	CRR933441	CRR933442	CRR933443	SRR10302630	SRR10302631	SRR10302632	SRR10302633	SRR12344465	SRR12344466	SRR12344468	SRR13427962	SRR13427963	SRR13427964	SRR13427965	SRR13427966	SRR13427967	SRR13427968	SRR13427969	SRR13427970	SRR13427971	SRR1976948	SRR1977249	SRR1977304	SRR1977357	SRR1977365	SRR5352271	SRR5352272	SRR5352273	Unknown_BV499.003R0001_good	Unknown_BV499.003R0002_good	Unknown_BV499.003R0003_good	Unknown_BV499.003R0004_good	Unknown_BV499.003R0006_good	Unknown_BV499.003R0007_good	Unknown_BV499.003R0009_good
Sg_CRR933399_bin.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10916.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933399_bin.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10922.076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933399_bin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21286.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.10022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933399_bin.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4499.3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.79836	42.244083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933399_bin.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3672.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933399_bin.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6102.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126929.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2339.9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.7718	1298.0841	1098.9021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457654.72	1157.6061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2587.4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37848.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933400_bin.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.3171	350929.34	987.2572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28206.287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28363.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34417.703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.30925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12189.46	0	0	0	0	0	0	1032.2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54586.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4809.973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70363.414	0	52179.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36814.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4751.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.8927	0	0	0	0	0	0
Sg_CRR933401_bin.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52464.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.25989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.2	0	0	0	0	0	0	0	0	386.4717	0	0	0	0	0	0	0	375811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884.00714	0	0	0	0	360.765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085.0166	9400.753	2375.8877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112551.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.7673	0	0	0	20.960897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401.2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9254.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.4008	0	7573.474	0	0	0	0	0	0	2664.4102	1171.7833	11572.191	0	1016.9888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933401_bin.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129694.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.1	0	0	0	0	0	0	0	0	52.504665	0	0	0	0	0	0	0	0	48237.34	0	0	0	0	0	0	0	0	0	74.60133	14376.205	0	0	0	0	0	0	15.849419	0	0	0	0	0	0	0	0	0	0	0	73.66311	281.579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.78928	111.40092	750.9826	404.29376	0	0	0	0	0	0	817.4463	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30866.527	0	0	0	0	0	0	0	0	0	0	86.98587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.15	0	0	67.74344	0	0	0	0	0	0	0	0	0	13960.598	0	0	0	0	200747.17	571.0998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.98317	0	0	0	924.5908	67.310295	990.9185	0	0	0	0	97.96243	922.25006	0	0	0	0	126.197174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.16	0	0	0	0	0	0	34.406612	0	0	0	0	0	0	0	0	0	0	2494.3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9844.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.6237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.093086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48632.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.099823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.20	0	33.376637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2636.945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.24496	0	0	0	0	0	0	7.1150713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.3	0	0	0	0	0	0	11.422225	24.039946	60745.902	1805.2732	0	0	0	0	0	0	0	16881.244	0	0	2939.3062	0	0	0	0	0	0	0	0	0	0	0	0	21.228617	22204.537	0	0	0	0	0	0	0	25.95424	0	0	0	47.149605	54360.086	197400.16	60.55238	0	32.24275	0	8758.965	0	471.15176	0	0	25322.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27326.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.5	0	0	114.79081	0	0	0	0	0	0	0	0	0	0	0	7740.6177	0	0	11740.625	0	0	0	0	0	0	0	0	0	0	1266.9063	0	416.4561	0	0	1165.4525	0	66.99674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.6	0	0	0	0	0	0	0	0	1052.4474	0	0	0	0	0	0	0	0	229761.55	295.91037	0	0	0	0	0	0	0	0	0	162.08815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.304	1050.2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933402_bin.9	0	0	0	0	0	0	0	0	0	99.17997	0	0	0	0	0	0	0	21199.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2225.8213	0	16.590528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.1	0	3099.2175	0	0	0	0	91.46188	0	429.4845	0	0	974.43536	0	0	0	0	0	0	68565.586	0	0	0	0	0	0	1271.7574	4109.0864	0	0	0	0	0	0	0	1271.0057	83.47905	248.98958	0	0	3019.6563	489.86914	210.19519	73.028755	0	0	0	18.184658	187.02477	0	179.88568	17.897184	60.32724	15.313047	539.0486	0	302.58554	0	122.794754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.10	0	214.00308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4114.949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.843742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5705.1953	0	0	0	0	0	0	0	73.97597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.048745	0	0	0	0	0	0	0	10.388239	41.74237	0	0	0	0	0	0	0	0	0	0	87.59817	113.60308	283.07898	109.18071	97.48043	158.99675	121.44924	115.00931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.13	24.167065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932.0325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.5573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7693.157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.73994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.18	34807.246	687.2486	5314.017	0	0	0	0	6658.2505	0	6691.4087	0	0	0	0	0	0	0	0	7051.2847	0	371.59076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.855453	0	0	0	0	0	0	0	526.4325	0	10861.301	0	38.130768	42.608147	67.87789	991.4384	370.1507	56.98099	139.10648	35.023746	57.149372	243.44568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.19	0	0	0	0	0	0	0	0	0	471.94797	0	0	0	0	0	0	0	0	7976.4854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973.6536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2800.7537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.059616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4175.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.11743	0	0	0	0	0	0	0	0	0	0	1017.3108	1444.9453	791.639	309.1255	553.2371	346.2312	277.90335	529.2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13189.807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.26547	0	0	0	0	0	0	40.486115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.22	0	165.87721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.162267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.84233	474.24268	147.32883	0	463.89346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.23	0	3025.0388	0	0	0	0	0	0	0	195.36577	0	0	0	0	0	0	0	0	13195.449	0	0	0	0	269.9186	0	0	5141.644	0	0	0	0	0	31.862396	57.86584	0	0	0	0	0	0	0	0	0	0	0	0	113.26308	47.629837	173.38715	173.27374	0	0	0	0	0	48.335167	75.52052	0	0	0	0	0	0	0	0	0	0	88.27139	180.18668	0	0	104.11909	0	0	91.82249	0	163.73749	97.18822	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720.2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.51886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28491.781	0	0	0	0	0	0	0	126.09853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4103.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.152434	18.370977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19343.389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.673983	0	0	0	0	0	0	0	48.44851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933403_bin.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15306.324	0	0	0	0	0	0	0	1399.1373	0	0	0	0	0	8.981366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.092425	0	0	0	0	0	0	0	0	0	0	0	0	135.5822	0	0	0	0	0	0	0	843.44385	706.16003	224.51942	337.1974	233.16576	212.36606	279.96466	0	2071.2034	622.76105	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.1	0	18350.887	0	0	0	0	0	0	833.9311	0	0	0	0	0	0	0	0	0	0	47797.85	134.4118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.7306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12301.523	7440.634	19157.857	8492.039	6430.4487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3977.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.15	0	0	0	0	0	0	0	281.1009	330.7891	0	223.78278	0	0	0	0	0	0	0	0	64033.94	231.23677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.754242	0	0	0	0	0	0	0	0	0	0	33.79407	26.944988	52.00885	0	0	0	30.149454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10254.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9396.732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.329975	0	0	0	0	0	0	0	0	0	0	0	0	49.46413	0	0	11.5683565	6.0879617	0	51.876587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_CRR933404_bin.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9848.711	352.9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.2417	0	0	0	0	0	509.52762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
