"sample","Phylum","value","group","depth","group_depth","country","BioProject","dominant_phylum"
"CRR933413","Bacillota",5.892074465,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Bacteroidota",2.002929887,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Campylobacterota",0,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Desulfobacterota",0.212123012,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Halobacteriota",0.241887423,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Methanobacteriota",0.807335655,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Omnitrophota",0,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Others",8.247806806,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Patescibacteria",1.289303301,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933413","Pseudomonadota",80.959713971,"oil",1505,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Actinomycetota",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Bacillota",0.202051373,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Bacteroidota",0.248268152,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Campylobacterota",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Desulfobacterota",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Halobacteriota",0.013357763,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Methanobacteriota",0.1765596,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Omnitrophota",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Others",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Patescibacteria",0,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933414","Pseudomonadota",99.359763108,"oil",1700,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Actinomycetota",2.58107854,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Bacillota",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Bacteroidota",1.641225317,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Campylobacterota",0.116211425,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Desulfobacterota",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Halobacteriota",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Methanobacteriota",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Omnitrophota",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Others",0.41361685,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Patescibacteria",0,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933415","Pseudomonadota",95.247867874,"oil",1646,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Actinomycetota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Bacillota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Bacteroidota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Campylobacterota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Desulfobacterota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Halobacteriota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Methanobacteriota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Omnitrophota",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Others",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Patescibacteria",0,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933416","Pseudomonadota",100.000000001,"oil",1645,"D","China","PRJCA020971","Pseudomonadota"
"CRR933417","Actinomycetota",40.990104656,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Bacillota",0.192600263,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Bacteroidota",5.559246237,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Campylobacterota",0.234971342,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Desulfobacterota",0.000759425,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Halobacteriota",0.146653683,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Methanobacteriota",0.159089626,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Omnitrophota",0,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Others",0.041234873,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Patescibacteria",0.006029535,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933417","Pseudomonadota",52.669310365,"oil",1253.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Actinomycetota",1.2119868,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Bacillota",0.173608471,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Bacteroidota",3.168149507,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Campylobacterota",0,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Desulfobacterota",0.417571806,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Halobacteriota",0.015858152,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Methanobacteriota",0.057950587,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Omnitrophota",0,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Others",0.76717526,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Patescibacteria",0,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933418","Pseudomonadota",94.18769942,"oil",1355.95,"C","China","PRJCA020971","Pseudomonadota"
"CRR933419","Actinomycetota",1.70780665,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Bacillota",0.002760388,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Bacteroidota",0.532176986,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Campylobacterota",2.690471836,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Desulfobacterota",0.009229576,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Halobacteriota",0.000535116,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Methanobacteriota",0.044668851,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Omnitrophota",0,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Others",0.771569552,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Patescibacteria",0,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933419","Pseudomonadota",94.240781046,"oil",1538,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Actinomycetota",0.163210574,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Bacillota",0.011711131,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Bacteroidota",1.18263765,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Campylobacterota",2.698965742,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Desulfobacterota",0.049358069,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Halobacteriota",0.016809784,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Methanobacteriota",0.014445235,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Omnitrophota",0,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Others",0.081916847,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Patescibacteria",0.024869797,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933420","Pseudomonadota",95.756075176,"oil",1530,"D","China","PRJCA020971","Pseudomonadota"
"CRR933421","Actinomycetota",14.772196075,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Bacillota",0.051952831,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Bacteroidota",0.0022983,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Campylobacterota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Desulfobacterota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Halobacteriota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Methanobacteriota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Omnitrophota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Others",0.000781482,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Patescibacteria",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933421","Pseudomonadota",85.172771318,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Actinomycetota",4.269123182,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Bacillota",0.0511282,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Bacteroidota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Campylobacterota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Desulfobacterota",1.6455617,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Halobacteriota",0.102044483,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Methanobacteriota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Omnitrophota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Others",1.501654085,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Patescibacteria",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933422","Pseudomonadota",92.430488352,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Actinomycetota",1.693756618,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Bacillota",0.001609564,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Bacteroidota",0.291260115,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Campylobacterota",0,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Desulfobacterota",0.045437888,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Halobacteriota",0.030490064,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Methanobacteriota",0.000950757,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Omnitrophota",0,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Others",0.324229857,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Patescibacteria",0,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933423","Pseudomonadota",97.612265133,"oil",253.9,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Actinomycetota",2.818874634,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Bacillota",0,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Bacteroidota",2.297740698,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Campylobacterota",0.16036535,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Desulfobacterota",0.004749211,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Halobacteriota",0,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Methanobacteriota",0,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Omnitrophota",0,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Others",0.164210341,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Patescibacteria",0,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933424","Pseudomonadota",94.554059767,"oil",379,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Actinomycetota",0.306494759,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Bacillota",1.17382778,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Bacteroidota",1.200035451,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Campylobacterota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Desulfobacterota",0.273312629,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Halobacteriota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Methanobacteriota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Omnitrophota",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Others",0.166102413,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Patescibacteria",0,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933425","Pseudomonadota",96.88022696,"oil",167.8,"A","China","PRJCA020971","Pseudomonadota"
"CRR933426","Actinomycetota",0.003023236,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Bacillota",0.567772181,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Bacteroidota",0.001821799,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Campylobacterota",0,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Desulfobacterota",0.055253493,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Halobacteriota",0.003618165,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Methanobacteriota",0.012168205,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Omnitrophota",0,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Others",0.303190229,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Patescibacteria",0.167756167,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933426","Pseudomonadota",98.885396523,"oil",2900,"E","China","PRJCA020971","Pseudomonadota"
"CRR933427","Actinomycetota",7.674852217,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Bacillota",0.128228364,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Bacteroidota",2.802511349,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Campylobacterota",0.001298987,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Desulfobacterota",0.000711507,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Halobacteriota",0.002543506,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Methanobacteriota",0.250449903,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Omnitrophota",0,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Others",11.110004014,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Patescibacteria",0.001316657,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933427","Pseudomonadota",78.0280835,"oil",1091.26,"C","China","PRJCA020971","Pseudomonadota"
"CRR933428","Actinomycetota",35.199429521,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Bacillota",0.193274962,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Bacteroidota",1.873253417,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Campylobacterota",0,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Desulfobacterota",0.067926571,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Halobacteriota",0.023029928,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Methanobacteriota",0.035237129,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Omnitrophota",0,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Others",2.40419715,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Patescibacteria",0.001704294,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933428","Pseudomonadota",60.201947017,"oil",142.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Actinomycetota",5.891524162,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Bacillota",0.036895176,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Bacteroidota",0.609786117,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Campylobacterota",0,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Desulfobacterota",0.007057549,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Halobacteriota",0,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Methanobacteriota",0.004782958,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Omnitrophota",0,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Others",0.017338555,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Patescibacteria",0,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933429","Pseudomonadota",93.432615475,"oil",153.5,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Actinomycetota",0.006345397,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Bacillota",0.041776668,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Bacteroidota",0.276153122,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Campylobacterota",0.002363023,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Desulfobacterota",0.208937659,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Halobacteriota",0.001205229,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Methanobacteriota",0.027887804,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Omnitrophota",0,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Others",0.45020844,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Patescibacteria",0.098455717,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933430","Pseudomonadota",98.886666942,"oil",397.75,"A","China","PRJCA020971","Pseudomonadota"
"CRR933431","Actinomycetota",8.991394625,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Bacillota",0.316565384,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Bacteroidota",0.595573562,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Campylobacterota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Desulfobacterota",0.597048679,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Halobacteriota",0.002219659,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Methanobacteriota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Omnitrophota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Others",2.627479338,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Patescibacteria",0.555441404,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933431","Pseudomonadota",86.314277339,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Actinomycetota",1.348303381,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Bacillota",2.285612975,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Bacteroidota",4.81648113,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Campylobacterota",0.097310509,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Desulfobacterota",2.402914965,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Halobacteriota",6.150846814,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Methanobacteriota",1.340542064,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Omnitrophota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Others",22.714492393,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Patescibacteria",10.546813448,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933432","Pseudomonadota",48.296682313,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Actinomycetota",0.74540634,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Bacillota",0.886407881,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Bacteroidota",6.326498355,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Campylobacterota",0.005501094,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Desulfobacterota",0.42241793,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Halobacteriota",0.43530522,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Methanobacteriota",0.791099648,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Omnitrophota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Others",5.13421305,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Patescibacteria",2.312765916,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933433","Pseudomonadota",82.940384578,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Actinomycetota",5.826025769,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Bacillota",1.523735133,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Bacteroidota",15.047314754,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Campylobacterota",0.017950938,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Desulfobacterota",0.080170026,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Halobacteriota",0.649351711,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Methanobacteriota",0.803056515,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Omnitrophota",0,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Others",9.186863562,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Patescibacteria",0.620772163,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933434","Pseudomonadota",66.244759428,"oil",1067,"C","China","PRJCA020971","Pseudomonadota"
"CRR933435","Actinomycetota",10.936041904,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Bacillota",0.022578872,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Bacteroidota",15.604951578,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Campylobacterota",0,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Desulfobacterota",0.017673255,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Halobacteriota",0.055849088,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Methanobacteriota",0.051317114,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Omnitrophota",0,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Others",1.579407632,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Patescibacteria",0.337073014,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933435","Pseudomonadota",71.395107544,"oil",989.1,"B","China","PRJCA020971","Pseudomonadota"
"CRR933436","Actinomycetota",1.300530206,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Bacillota",0.028155378,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Bacteroidota",0.918729497,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Campylobacterota",0.12680197,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Desulfobacterota",0.171789802,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Halobacteriota",0.019796959,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Methanobacteriota",0.001317748,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Omnitrophota",0,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Others",0.430404875,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Patescibacteria",0.194670705,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933436","Pseudomonadota",96.807802866,"oil",1009.4,"C","China","PRJCA020971","Pseudomonadota"
"CRR933437","Actinomycetota",44.676216642,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Bacillota",0,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Bacteroidota",3.382405319,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Campylobacterota",0,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Desulfobacterota",3.855644964,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Halobacteriota",0,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Methanobacteriota",0,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Omnitrophota",0,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Others",21.724473313,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Patescibacteria",1.835188845,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933437","Pseudomonadota",24.526070922,"oil",1039.55,"C","China","PRJCA020971","Actinomycetota"
"CRR933438","Actinomycetota",18.665734701,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Bacillota",0.41328189,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Bacteroidota",4.681983599,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Campylobacterota",0,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
